QUOTE_ID,REFRESH_MONTH,CUSTOMER_NAME,INDUSTRY,CREATION_DATE,COUNTRY,PRODUCT_NAME,QUANTITY,LISTPRICE,MANUFACTURING_COST,QUOTED_PRICE,OPTIMUM_PRICE,PROB_WIN_OPTIMAL,OPTIMAL_LOWER,OPTIMAL_HIGHER,PROB_WIN_ACTUAL
910,SEP,US Auto Supplier 236,B,2015-05-08,USA,MODEL:ZR250VSDA8,1,4033.275,2006.6370000000002,4033.275,3831.106876521598,0.2186191553314709,4033.275,4033.275,0.19536116558246253
911,SEP,US Auto Supplier 285,E,2015-07-28,USA,MODEL:ZR250VSDA8,2,4052.525,2227.827,4052.525,4049.9814477211726,0.2138946144483891,4052.525,4052.525,0.21359618983220544
912,SEP,US Auto Supplier 576,E,2015-11-28,USA,MODEL:ZR250VSDA8,1,4032.175,2060.889,4032.175,3995.334848692542,0.2632215713546537,4032.175,4032.175,0.2582394721077527
913,SEP,US Auto Supplier 15,E,2015-06-25,USA,MODEL:ZR250VSDA8,1,4025.85,2385.53,4025.85,4025.8499344143993,0.2403932294635418,4025.85,4025.85,0.24039322104725575
914,SEP,US Auto Supplier 285,E,2015-10-27,USA,MODEL:ZR250VSDA8,2,4060.775,1427.7020000000002,4060.775,4060.7749242034547,0.21940867225261718,4060.775,4060.775,0.21940866599563036
915,SEP,US Auto Supplier 569,B,2016-01-29,USA,MODEL:ZR250VSDA8,1,4039.05,1644.0639999999999,4039.05,4039.049883925835,0.23856180790995027,4039.05,4039.05,0.23856179769247782
916,SEP,US Auto Supplier 419,B,2015-08-12,USA,MODEL:ZR250VSDA8,1,4030.25,2139.696,4030.25,3954.1203138727096,0.21488430371957706,4030.25,4030.25,0.20600557899319302
917,SEP,US Auto Supplier 325,B,2015-06-15,USA,MODEL:ZR250VSDA8,1,4030.25,2110.385,4030.25,3924.809317888916,0.21488430324393326,4030.25,4030.25,0.2026603942935744
918,SEP,US Auto Supplier 315,B,2015-10-12,USA,MODEL:ZR250VSDA8,1,4038.5,1531.745,4038.5,3354.2264330050148,0.21675423419227366,4038.5,4038.5,0.14628384573705489
919,SEP,US Auto Supplier 178,E,2016-02-13,USA,MODEL:ZR250VSDA8,1,4030.8,1525.945,4030.8,3282.6039742865237,0.1889707599523025,4030.8,4030.8,0.12111946926926591
920,SEP,US Auto Supplier 87,B,2016-03-31,USA,MODEL:ZR250VSDA8,2,4067.65,1508.006,4067.65,3339.091639280265,0.21480878291915242,4067.65,4067.65,0.1414968039423393
921,SEP,US Auto Supplier 63,E,2016-03-23,USA,MODEL:ZR250VSDA8,1,4030.25,1549.8139999999999,4030.25,3375.0998502327448,0.2195537559734515,4030.25,4030.25,0.15082148352582908
922,SEP,US Auto Supplier 568,E,2015-11-20,USA,MODEL:ZR250VSDA8,1,4029.7,2134.248,4029.7,3956.635359327543,0.21841973880124305,4029.7,4029.7,0.20978923025507165
923,SEP,US Auto Supplier 207,E,2015-09-06,USA,MODEL:ZR250VSDA8,2,4059.125,2171.159,4059.125,3857.1244895874597,0.14905175690103817,4059.125,4059.125,0.13206105179454822
924,SEP,US Auto Supplier 15,E,2015-06-25,USA,MODEL:ZR250VSDA8,1,4025.85,2385.53,4025.85,4025.8499344143993,0.2403932294635418,4025.85,4025.85,0.24039322104725575
925,SEP,US Auto Supplier 236,B,2015-06-16,USA,MODEL:ZR250VSDA8,1,4033.275,2086.636,4033.275,3894.9480686982693,0.21164099423642796,4033.275,4033.275,0.1959041613340906
926,SEP,US Auto Supplier 207,E,2015-06-08,USA,MODEL:ZR250VSDA8,1,4029.975,2170.27,4029.975,3994.097178473656,0.21898317055243724,4029.975,4029.975,0.21470589546484561
927,SEP,US Auto Supplier 469,E,2015-08-22,USA,MODEL:ZR250VSDA8,2,4065.175,2126.927,4065.175,3959.844891480622,0.21607030808523245,4065.175,4065.175,0.2039121498799137
928,SEP,US Auto Supplier 205,E,2015-06-24,USA,MODEL:ZR250VSDA8,1,4029.975,2048.262,4029.975,3869.8941511361377,0.21804254576278287,4029.975,4029.975,0.19948889762499925
929,SEP,US Auto Supplier 34,E,2015-10-23,USA,MODEL:ZR250VSDA8,1,4028.325,2014.162,4028.325,3806.4875809909627,0.20558875586737166,4028.325,4028.325,0.18130584197376637
930,SEP,US Auto Supplier 380,B,2016-03-23,USA,MODEL:ZR250VSDA8,1,4030.8,1194.844,4030.8,2965.7836776362988,0.19550711007321497,4030.8,4030.8,0.10320146152720445
931,SEP,US Auto Supplier 26,B,2015-09-25,USA,MODEL:ZR250VSDA8,1,4031.075,2015.537,4031.075,3941.6929699004977,0.2602538251075537,4031.075,4031.075,0.2483596931951993
932,SEP,US Auto Supplier 669,E,2015-09-25,USA,MODEL:ZR250VSDA8,1,4029.975,1970.62,4029.975,4029.974901615358,0.26890441982384244,4029.975,4029.975,0.2689044104298559
933,SEP,US Auto Supplier 173,B,2016-08-03,USA,MODEL:ZR250VSDA8,2,4067.65,1567.533,4067.65,3399.354090724844,0.21512385997696584,4067.65,4067.65,0.14689911305381573
934,SEP,US Auto Supplier 438,B,2016-01-29,USA,MODEL:ZR250VSDA8,1,4034.375,1549.2,4034.375,3341.1528423957957,0.20423090989133702,4034.375,4034.375,0.13632027610724096
935,SEP,US Auto Supplier 32,E,2015-04-17,USA,MODEL:ZR250VSDA8,2,4051.975,2594.121,4051.975,4051.974885676828,0.3116821746702498,4051.975,4051.975,0.31168215754573225
936,SEP,US Auto Supplier 246,E,2015-01-12,USA,MODEL:ZR250VSDA8,1,4036.3,1427.994,4036.3,3240.960179151169,0.21307428156168043,4036.3,4036.3,0.13424063747761128
937,SEP,US Auto Supplier 576,E,2015-07-31,USA,MODEL:ZR250VSDA8,1,4033.275,2089.969,4033.275,3898.2810683875537,0.21164099427279348,4033.275,4033.275,0.19627271272403649
938,SEP,US Auto Supplier 76,B,2015-10-29,USA,MODEL:ZR250VSDA8,1,4028.875,2194.777,4028.875,4028.8748782530906,0.25827772059785137,4028.875,4028.875,0.2582777042201862
939,SEP,US Auto Supplier 325,B,2015-04-14,USA,MODEL:ZR250VSDA8,1,4030.25,2289.9139999999998,4030.25,4030.2498779377834,0.22392892684666665,4030.25,4030.25,0.22392891195578596
940,SEP,US Auto Supplier 577,E,2016-01-15,USA,MODEL:ZR250VSDA8,1,4040.15,1557.9479999999999,4040.15,4040.149879698869,0.23102796071954915,4040.15,4040.15,0.2310279503657792
941,SEP,US Auto Supplier 15,E,2015-06-26,USA,MODEL:ZR250VSDA8,1,4025.85,2385.53,4025.85,4025.8499344143993,0.2403932294635418,4025.85,4025.85,0.24039322104725575
942,SEP,US Auto Supplier 561,E,2015-08-18,USA,MODEL:ZR250VSDA8,1,4034.925,2039.7020000000002,4034.925,4034.9249067179326,0.3099472467931183,4034.925,4034.925,0.3099472328047144
943,SEP,US Auto Supplier 15,E,2015-06-30,USA,MODEL:ZR250VSDA8,1,4025.85,2385.53,4025.85,4025.8499344143993,0.2403932294635418,4025.85,4025.85,0.24039322104725575
944,SEP,US Auto Supplier 219,E,2016-11-03,USA,MODEL:ZR250VSDA8,1,4035.75,1555.315,4035.75,4035.7498797845074,0.23094600955781538,4035.75,4035.75,0.23094599920264383
945,SEP,US Auto Supplier 482,B,2015-11-30,USA,MODEL:ZR250VSDA8,1,4035.2,1510.047,4035.2,3341.402732953697,0.22118426005375122,4035.2,4035.2,0.14865190143349968
946,SEP,US Auto Supplier 502,E,2015-06-15,USA,MODEL:ZR250VSDA8,1,4032.45,2156.335,4032.45,3934.386769430278,0.19839539908046605,4032.45,4032.45,0.18768006363025622
947,SEP,US Auto Supplier 168,E,2016-07-02,USA,MODEL:ZR250VSDA8,1,4031.9,2054.183,4031.9,3792.1156826195615,0.18001353837068623,4031.9,4031.9,0.15649841900763362
948,SEP,US Auto Supplier 630,B,2015-04-04,USA,MODEL:ZR250VSDA8,1,4023.32,2623.698,4023.32,4023.319890243313,0.27694144629569584,4023.32,4023.32,0.27694143084082107
949,SEP,US Auto Supplier 236,B,2015-06-08,USA,MODEL:ZR250VSDA8,1,4033.275,2006.6370000000002,4033.275,3831.106876521598,0.2186191553314709,4033.275,4033.275,0.19536116558246253
950,SEP,US Auto Supplier 669,E,2016-09-02,USA,MODEL:ZR250VSDA8,1,4030.8,1565.533,4030.8,3322.124077929101,0.18893944540701404,4030.8,4030.8,0.124081254596769
951,SEP,US Auto Supplier 577,E,2016-01-16,USA,MODEL:ZR250VSDA8,1,4040.15,1557.9479999999999,4040.15,4040.149879698869,0.23102796071954915,4040.15,4040.15,0.2310279503657792
952,SEP,US Auto Supplier 577,E,2016-01-17,USA,MODEL:ZR250VSDA8,1,4040.15,1557.9479999999999,4040.15,4040.149879698869,0.23102796071954915,4040.15,4040.15,0.2310279503657792
953,SEP,US Auto Supplier 160,E,2016-02-24,USA,MODEL:ZR250VSDA8,1,4033.0,1549.344,4033.0,4032.9998796284,0.23052501773549125,4033.0,4033.0,0.23052500737314727
954,SEP,US Auto Supplier 132,E,2015-07-20,USA,MODEL:ZR250VSDA8,1,4025.7670000000003,2199.779,4025.7670000000003,4017.636960823346,0.21723769636190554,4025.7670000000003,4025.7670000000003,0.2162677100001116
955,SEP,US Auto Supplier 376,B,2015-09-17,USA,MODEL:ZR250VSDA8,1,4026.84,2067.056,4026.84,3965.3863106832655,0.25020396783835186,4026.84,4026.84,0.2421918955392663
956,SEP,US Auto Supplier 26,B,2015-12-15,USA,MODEL:ZR250VSDA8,1,4031.075,2061.9120000000003,4031.075,3988.0679660026135,0.2602538256342189,4031.075,4031.075,0.25448508442867135
957,SEP,US Auto Supplier 60,B,2016-05-02,USA,MODEL:ZR250VSDA8,1,4033.0,1579.5910000000001,4033.0,4032.9998810943353,0.23313938477524496,4033.0,4033.0,0.23313937445819408
958,SEP,US Auto Supplier 258,B,2015-07-20,USA,MODEL:ZR250VSDA8,1,4027.775,2332.919,4027.775,4027.7749301663034,0.2305739763449325,4027.775,4027.775,0.23057396764259025
959,SEP,US Auto Supplier 592,E,2015-07-21,USA,MODEL:ZR250VSDA8,1,4028.6,2262.2129999999997,4028.6,4028.599880381695,0.22060992916803732,4028.6,4028.6,0.22060991472419106
960,SEP,US Auto Supplier 258,B,2015-07-21,USA,MODEL:ZR250VSDA8,1,4027.775,2332.919,4027.775,4027.7749301663034,0.2305739763449325,4027.775,4027.775,0.23057396764259025
961,SEP,US Auto Supplier 231,B,2016-12-29,USA,MODEL:ZR250VSDA8,1,4038.5,1575.015,4038.5,3398.16058629025,0.21703941268971194,4038.5,4038.5,0.15038396019330533
962,SEP,US Auto Supplier 160,E,2016-02-26,USA,MODEL:ZR250VSDA8,1,4033.0,1549.344,4033.0,4032.9998796284,0.23052501773549125,4033.0,4033.0,0.23052500737314727
963,SEP,US Auto Supplier 576,E,2016-01-26,USA,MODEL:ZR250VSDA8,2,4064.075,2093.085,4064.075,3933.973781111627,0.21967397601885466,4064.075,4064.075,0.20454343348841805
964,SEP,US Auto Supplier 263,B,2015-12-16,USA,MODEL:ZR250VSDA8,1,4035.2,1516.352,4035.2,3347.707732841984,0.22118426006724348,4035.2,4035.2,0.14921221306875518
965,SEP,US Auto Supplier 502,E,2015-06-16,USA,MODEL:ZR250VSDA8,1,4034.1,2101.635,4034.1,4034.0999116271037,0.29793085886517223,4034.1,4034.1,0.29793084590212543
966,SEP,US Auto Supplier 509,E,2015-06-25,USA,MODEL:ZR250VSDA8,1,4033.275,2019.97,4033.275,3828.2820730393964,0.21164099372835166,4033.275,4033.275,0.18864229898481485
967,SEP,US Auto Supplier 201,B,2015-01-09,USA,MODEL:ZR250VSDA8,1,4031.075,2058.345,4031.075,3984.5009663462415,0.2602538255877893,4031.075,4031.075,0.25401042673242036
968,SEP,US Auto Supplier 205,E,2015-06-25,USA,MODEL:ZR250VSDA8,1,4029.975,2048.262,4029.975,3869.8941511361377,0.21804254576278287,4029.975,4029.975,0.19948889762499925
969,SEP,US Auto Supplier 224,E,2015-11-25,USA,MODEL:ZR250VSDA8,1,4027.775,2257.149,4027.775,4027.774923708704,0.2212675264435257,4027.775,4027.775,0.22126751720984342
970,SEP,US Auto Supplier 329,E,2016-12-01,USA,MODEL:ZR250VSDA8,1,4036.3,1565.595,4036.3,3379.214066609049,0.2133574176108407,4036.3,4036.3,0.1461180123367463
971,SEP,US Auto Supplier 489,B,2015-05-29,USA,MODEL:ZR250VSDA8,1,4030.25,2132.368,4030.25,3946.792314958476,0.21488430359098856,4030.25,4030.25,0.20516543813278154
972,SEP,US Auto Supplier 15,E,2015-12-22,USA,MODEL:ZR250VSDA8,1,4029.7,2380.507,4029.7,4029.699933775694,0.24003346951808424,4029.7,4029.7,0.2400334610366487
973,SEP,US Auto Supplier 669,E,2015-09-11,USA,MODEL:ZR250VSDA8,1,4030.8,1468.362,4030.8,3225.0209478687148,0.18897076279417088,4030.8,4030.8,0.11688249554442807
974,SEP,US Auto Supplier 537,B,2015-04-23,USA,MODEL:ZR250VSDA8,1,4030.25,2337.545,4030.25,4030.249930371692,0.22979321111891218,4030.25,4030.25,0.22979320246808127
975,SEP,US Auto Supplier 34,E,2015-11-25,USA,MODEL:ZR250VSDA8,1,4028.325,2127.581,4028.325,3907.234279375061,0.19993516435552927,4028.325,4028.325,0.1866775387470747
976,SEP,US Auto Supplier 667,E,2015-11-26,USA,MODEL:ZR250VSDA8,1,4033.825,1567.616,4033.825,3357.2297897732137,0.20329996802043487,4033.825,4033.825,0.137011347184252
977,SEP,US Auto Supplier 231,B,2015-12-14,USA,MODEL:ZR250VSDA8,1,4038.225,1542.66,4038.225,3356.2125163393116,0.21295358512352305,4038.225,4038.225,0.14368310932452646
978,SEP,US Auto Supplier 462,E,2015-10-27,USA,MODEL:ZR250VSDA8,1,4034.375,1455.602,4034.375,3242.2660436292904,0.20187661286640088,4034.375,4034.375,0.1267404993546132
979,SEP,US Auto Supplier 500,E,2015-05-28,USA,MODEL:ZR250VSDA8,1,4030.25,2205.645,4030.25,4014.5003485137295,0.21246840831677283,4030.25,4030.25,0.21062433297316255
980,SEP,US Auto Supplier 457,B,2015-08-19,USA,MODEL:ZR250VSDA8,4,4135.575,2155.867,4135.575,4023.8593976416532,0.2174680414277311,4135.575,4135.575,0.20474328156405797
981,SEP,US Auto Supplier 534,E,2016-03-16,USA,MODEL:ZR250VSDA8,1,4036.575,1620.7,4036.575,3296.4232237933434,0.14860718584494942,4036.575,4036.575,0.0941185366132642
982,SEP,US Auto Supplier 409,B,2016-01-02,USA,MODEL:ZR250VSDA8,1,4029.7,2287.2270000000003,4029.7,4029.699885616492,0.2282910935093219,4029.7,4029.7,0.22829107936143525
983,SEP,US Auto Supplier 482,B,2015-01-12,USA,MODEL:ZR250VSDA8,1,4035.2,1510.047,4035.2,3341.402732953697,0.22118426005375122,4035.2,4035.2,0.14865190143349968
984,SEP,US Auto Supplier 231,B,2016-12-29,USA,MODEL:ZR250VSDA8,2,4076.725,1592.6989999999998,4076.725,3428.8662117164217,0.2152346381160456,4076.725,4076.725,0.1488995722290207
985,SEP,US Auto Supplier 537,B,2015-06-15,USA,MODEL:ZR250VSDA8,1,4031.35,2167.734,4031.35,3974.261258888077,0.211238973650081,4031.35,4031.35,0.2046407502138217
986,SEP,US Auto Supplier 576,E,2015-08-14,USA,MODEL:ZR250VSDA8,1,4033.275,2089.969,4033.275,3898.2810683875537,0.21164099427279348,4033.275,4033.275,0.19627271272403649
987,SEP,US Auto Supplier 509,E,2015-06-25,USA,MODEL:ZR250VSDA8,1,4033.275,2019.97,4033.275,3828.2820730393964,0.21164099372835166,4033.275,4033.275,0.18864229898481485
988,SEP,US Auto Supplier 252,B,2015-08-19,USA,MODEL:ZR250VSDA8,1,4027.252,2178.2110000000002,4027.252,3997.195204226063,0.21743368433802218,4027.252,4027.252,0.21386226330315106
989,SEP,US Auto Supplier 315,B,2015-12-11,USA,MODEL:ZR250VSDA8,1,4031.35,2075.791,4031.35,3874.092847782126,0.20763313254592164,4031.35,4031.35,0.19006093907887955
990,SEP,US Auto Supplier 231,B,2015-12-19,USA,MODEL:ZR250VSDA8,2,4076.725,1548.8629999999998,4076.725,3383.3991848586493,0.21453729788192213,4076.725,4076.725,0.1444334613544397
991,SEP,US Auto Supplier 230,B,2015-05-27,USA,MODEL:ZR250VSDA8,1,4030.25,2106.721,4030.25,3921.1453183150584,0.21488430319346477,4030.25,4030.25,0.20224509335507884
992,SEP,US Auto Supplier 359,B,2015-08-24,USA,MODEL:ZR250VSDA8,1,4029.7,2115.592,4029.7,3937.979361957638,0.21841973848601665,4029.7,4029.7,0.2076261307358954
993,SEP,US Auto Supplier 359,B,2015-08-25,USA,MODEL:ZR250VSDA8,1,4029.7,2115.592,4029.7,3937.979361957638,0.21841973848601665,4029.7,4029.7,0.2076261307358954
994,SEP,US Auto Supplier 236,B,2015-06-26,USA,MODEL:ZR250VSDA8,1,4033.275,2006.6370000000002,4033.275,3831.106876521598,0.2186191553314709,4033.275,4033.275,0.19536116558246253
995,SEP,US Auto Supplier 530,B,2015-06-29,USA,MODEL:ZR250VSDA8,1,4029.975,2210.94,4029.975,4026.9210518630757,0.2156104895860216,4029.975,4029.975,0.2152481169988873
996,SEP,US Auto Supplier 241,E,2015-04-28,USA,MODEL:ZR250VSDA8,1,4029.15,2333.866,4029.15,4029.149930153135,0.214377840749708,4029.15,4029.15,0.2143778324895205
997,SEP,US Auto Supplier 297,E,2016-03-23,USA,MODEL:ZR250VSDA8,1,4035.2,1623.537,4035.2,4035.1998831175756,0.236894244237536,4035.2,4035.2,0.23689423398864015
998,SEP,US Auto Supplier 583,B,2015-04-24,USA,MODEL:ZR250VSDA8,1,4031.35,2298.576,4031.35,4031.349873763589,0.21892299144250266,4031.35,4031.35,0.2189229762936365
999,SEP,US Auto Supplier 572,E,2015-12-15,USA,MODEL:ZR250VSDA8,1,4035.2,1516.352,4035.2,3347.707732841984,0.22118426006724348,4035.2,4035.2,0.14921221306875518
1000,SEP,US Auto Supplier 484,B,2015-05-26,USA,MODEL:ZR250VSDA8,1,4029.975,2170.27,4029.975,3994.097178473656,0.21898317055243724,4029.975,4029.975,0.21470589546484561
1001,SEP,US Auto Supplier 505,E,2015-07-20,USA,MODEL:ZR250VSDA8,1,4030.25,2172.6710000000003,4030.25,3989.2586105572104,0.2158187743535756,4030.25,4030.25,0.2109886442736989
1002,SEP,US Auto Supplier 231,B,2016-12-30,USA,MODEL:ZR250VSDA8,1,4038.5,1575.015,4038.5,3398.16058629025,0.21703941268971194,4038.5,4038.5,0.15038396019330533
1003,SEP,US Auto Supplier 657,B,2015-06-15,USA,MODEL:ZR250VSDA8,1,4029.975,2111.115,4029.975,3932.747145300911,0.21804254646123752,4029.975,4029.975,0.2066288307792928
1004,SEP,US Auto Supplier 191,E,2016-01-03,USA,MODEL:ZR250VSDA8,1,4035.75,1552.211,4035.75,4035.74987963407,0.23067874423914236,4035.75,4035.75,0.2306787338794121
1005,SEP,US Auto Supplier 15,E,2015-06-26,USA,MODEL:ZR250VSDA8,1,4025.85,2385.53,4025.85,4025.8499344143993,0.2403932294635418,4025.85,4025.85,0.24039322104725575
1006,SEP,US Auto Supplier 328,B,2015-06-18,USA,MODEL:ZR250VSDA8,1,4028.325,2096.2929999999997,4028.325,3875.946282700377,0.19993516398194652,4028.325,4028.325,0.18336413170712063
1007,SEP,US Auto Supplier 160,E,2016-02-27,USA,MODEL:ZR250VSDA8,1,4033.0,1549.344,4033.0,4032.9998796284,0.23052501773549125,4033.0,4033.0,0.23052500737314727
1008,SEP,US Auto Supplier 442,B,2016-12-28,USA,MODEL:ZR250VSDA8,3,4086.075,2219.2729999999997,4086.075,4056.845656733994,0.21403701561340693,4086.075,4086.075,0.21065214169947238
1009,SEP,US Auto Supplier 576,E,2015-09-30,USA,MODEL:ZR250VSDA8,1,4029.975,2111.115,4029.975,3932.747145300911,0.21804254646123752,4029.975,4029.975,0.2066288307792928
1010,SEP,US Auto Supplier 380,B,2016-03-24,USA,MODEL:ZR250VSDA8,1,4030.8,1554.737,4030.8,3308.2008829494885,0.18749379344221398,4030.8,4030.8,0.12200577914796301
1011,SEP,US Auto Supplier 285,E,2016-11-03,USA,MODEL:ZR250VSDA8,1,4031.35,1591.3220000000001,4031.35,3405.478637970522,0.21455430340734166,4031.35,4031.35,0.14970449556748353
1012,SEP,US Auto Supplier 576,E,2015-01-10,USA,MODEL:ZR250VSDA8,1,4029.975,2111.115,4029.975,3932.747145300911,0.21804254646123752,4029.975,4029.975,0.2066288307792928
1013,SEP,US Auto Supplier 469,E,2015-04-27,USA,MODEL:ZR250VSDA8,2,4059.95,2365.2,4059.95,4059.949930651848,0.22697081158220173,4059.95,4059.95,0.2269708031032836
1014,SEP,US Auto Supplier 640,E,2015-12-06,USA,MODEL:ZR250VSDA8,2,4050.6,2223.427,4050.6,4031.3405889497985,0.208081975410194,4050.6,4050.6,0.20587401538515657
1015,SEP,US Auto Supplier 325,B,2015-04-18,USA,MODEL:ZR250VSDA8,1,4030.25,2289.9139999999998,4030.25,4030.2498779377834,0.22392892684666665,4030.25,4030.25,0.22392891195578596
1016,SEP,US Auto Supplier 168,E,2016-01-02,USA,MODEL:ZR250VSDA8,2,4074.8,1602.954,4074.8,3441.033396992117,0.21642058536749792,4074.8,4074.8,0.15101292595959742
1017,SEP,US Auto Supplier 15,E,2015-01-07,USA,MODEL:ZR250VSDA8,1,4025.85,2385.53,4025.85,4025.8499344143993,0.2403932294635418,4025.85,4025.85,0.24039322104725575
1018,SEP,US Auto Supplier 667,E,2015-11-20,USA,MODEL:ZR250VSDA8,1,4033.825,1469.23,4033.825,3256.9376508289924,0.20245096732851817,4033.825,4033.825,0.12831614363852223
1019,SEP,US Auto Supplier 419,B,2016-01-27,USA,MODEL:ZR250VSDA8,1,4030.25,2264.2670000000003,4030.25,4030.2498909098194,0.2208156981766542,4030.25,4030.25,0.22081568500066476
1020,SEP,US Auto Supplier 452,B,2015-12-15,USA,MODEL:ZR250VSDA8,1,4027.775,2237.209,4027.775,4027.7748825609715,0.21886357906324974,4027.775,4027.775,0.21886356496040252
1021,SEP,US Auto Supplier 625,E,2015-11-23,USA,MODEL:ZR250VSDA8,1,4032.45,1448.9479999999999,4032.45,3228.526404106012,0.19908267322478523,4032.45,4032.45,0.12389216635558997
1022,SEP,US Auto Supplier 132,E,2015-05-28,USA,MODEL:ZR250VSDA8,1,4025.7670000000003,2285.7070000000003,4025.7670000000003,4025.76688860116,0.22930875662791747,4025.7670000000003,4025.7670000000003,0.22930874279253127
1023,SEP,US Auto Supplier 522,E,2016-03-21,USA,MODEL:ZR250VSDA8,1,4036.3,1687.9070000000002,4036.3,3504.9771890833886,0.21485067929812643,4036.3,4036.3,0.1586440325282907
1024,SEP,US Auto Supplier 462,E,2015-10-31,USA,MODEL:ZR250VSDA8,1,4034.375,1455.602,4034.375,3242.2660436292904,0.20187661286640088,4034.375,4034.375,0.1267404993546132
1025,SEP,US Auto Supplier 452,B,2015-10-13,USA,MODEL:ZR250VSDA8,1,4027.775,2245.185,4027.775,4027.774914630866,0.2198228939745039,4027.775,4027.775,0.21982288369052996
1026,SEP,US Auto Supplier 509,E,2015-06-26,USA,MODEL:ZR250VSDA8,1,4033.275,2019.97,4033.275,3828.2820730393964,0.21164099372835166,4033.275,4033.275,0.18864229898481485
1027,SEP,US Auto Supplier 669,E,2016-08-02,USA,MODEL:ZR250VSDA8,1,4030.8,1565.533,4030.8,3322.124077929101,0.18893944540701404,4030.8,4030.8,0.124081254596769
1028,SEP,US Auto Supplier 630,B,2015-05-04,USA,MODEL:ZR250VSDA8,1,4023.32,2623.698,4023.32,4023.319890243313,0.27694144629569584,4023.32,4023.32,0.27694143084082107
1029,SEP,US Auto Supplier 509,E,2015-06-27,USA,MODEL:ZR250VSDA8,1,4033.275,2019.97,4033.275,3828.2820730393964,0.21164099372835166,4033.275,4033.275,0.18864229898481485
1030,SEP,US Auto Supplier 555,B,2015-10-11,USA,MODEL:ZR250VSDA8,1,4036.3,1427.994,4036.3,3240.960179151169,0.21307428156168043,4036.3,4036.3,0.13424063747761128
1031,SEP,US Auto Supplier 201,B,2015-08-18,USA,MODEL:ZR250VSDA8,1,4028.875,2206.288,4028.875,4028.874920166106,0.25982922329735697,4028.875,4028.875,0.2598292125160102
1032,SEP,US Auto Supplier 124,B,2016-02-25,USA,MODEL:ZR250VSDA8,1,4038.225,1693.73,4038.225,3511.384200063257,0.21472867728135522,4038.225,4038.225,0.15899060393688258
1033,SEP,US Auto Supplier 160,E,2016-02-25,USA,MODEL:ZR250VSDA8,1,4033.0,1549.344,4033.0,4032.9998796284,0.23052501773549125,4033.0,4033.0,0.23052500737314727
1034,SEP,US Auto Supplier 508,B,2016-03-17,USA,MODEL:ZR250VSDA8,1,4037.125,1626.8110000000001,4037.125,3437.421505463371,0.21189004282365922,4037.125,4037.125,0.15009749393725255
1035,SEP,US Auto Supplier 484,B,2015-05-27,USA,MODEL:ZR250VSDA8,1,4029.975,2170.27,4029.975,3994.097178473656,0.21898317055243724,4029.975,4029.975,0.21470589546484561
1036,SEP,US Auto Supplier 258,B,2015-07-22,USA,MODEL:ZR250VSDA8,1,4027.775,2332.919,4027.775,4027.7749301663034,0.2305739763449325,4027.775,4027.775,0.23057396764259025
1037,SEP,US Auto Supplier 63,E,2016-02-26,USA,MODEL:ZR250VSDA8,1,4030.25,1542.486,4030.25,3371.511825649574,0.22114877710594916,4030.25,4030.25,0.15169010319240187
1038,SEP,US Auto Supplier 258,B,2015-07-23,USA,MODEL:ZR250VSDA8,1,4027.775,2332.919,4027.775,4027.7749301663034,0.2305739763449325,4027.775,4027.775,0.23057396764259025
1039,SEP,US Auto Supplier 583,B,2015-04-25,USA,MODEL:ZR250VSDA8,1,4031.35,2298.576,4031.35,4031.349873763589,0.21892299144250266,4031.35,4031.35,0.2189229762936365
1040,SEP,US Auto Supplier 258,B,2015-07-24,USA,MODEL:ZR250VSDA8,1,4027.775,2332.919,4027.775,4027.7749301663034,0.2305739763449325,4027.775,4027.775,0.23057396764259025
1041,SEP,US Auto Supplier 537,B,2015-04-15,USA,MODEL:ZR250VSDA8,1,4031.35,2298.576,4031.35,4031.349873763589,0.21892299144250266,4031.35,4031.35,0.2189229762936365
1042,SEP,US Auto Supplier 63,E,2016-02-16,USA,MODEL:ZR250VSDA8,1,4030.25,1524.1670000000001,4030.25,3353.1928257538098,0.221148777093346,4030.25,4030.25,0.15004272874577354
1043,SEP,US Auto Supplier 630,B,2015-04-04,USA,MODEL:ZR250VSDA8,1,4023.32,2623.698,4023.32,4023.319890243313,0.27694144629569584,4023.32,4023.32,0.27694143084082107
1044,SEP,US Auto Supplier 576,E,2016-01-27,USA,MODEL:ZR250VSDA8,1,4032.175,2060.889,4032.175,3995.334848692542,0.2632215713546537,4032.175,4032.175,0.2582394721077527
1045,SEP,US Auto Supplier 236,B,2015-06-17,USA,MODEL:ZR250VSDA8,1,4033.275,2086.636,4033.275,3894.9480686982693,0.21164099423642796,4033.275,4033.275,0.1959041613340906
1046,SEP,US Auto Supplier 577,E,2016-01-18,USA,MODEL:ZR250VSDA8,1,4040.15,1557.9479999999999,4040.15,4040.149879698869,0.23102796071954915,4040.15,4040.15,0.2310279503657792
1047,SEP,US Auto Supplier 314,B,2016-01-04,USA,MODEL:ZR250VSDA8,1,4038.225,1635.626,4038.225,3453.2802099362343,0.21472867611501054,4038.225,4038.225,0.15362274711610074
1048,SEP,US Auto Supplier 224,E,2015-11-26,USA,MODEL:ZR250VSDA8,1,4027.775,2257.149,4027.775,4027.774923708704,0.2212675264435257,4027.775,4027.775,0.22126751720984342
